place_id,name,latitude,longitude,address,street,house_number,postal_code,locality,province,country,city,city_out_of_area,rating,review_count,has_rating,low_review,primary_type,types,category_tier,is_dining,is_operational,business_status,photo_count,price_level,has_website,has_phone,website,phone,flags
ChIJnxdhptXFhkcRjV_j8WFwYnk,Davide'S Bar pad A,45.4537881,9.230646799999999,"Interno Ortomercato, Via Cesare Lombroso, 54, 20136 Milano MI, Italy",Via Cesare Lombroso,54,20136,Milano,MI,Italy,Milano,0,4.0,6,1,1,coffee_shop,"['coffee_shop', 'cafe', 'food_store', 'store', 'food', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,10,,0,1,,+393519051005,['low_review']
ChIJnxhCzevGhkcRdpmrKtmvgRQ,Ristorante Giapponese Mami,45.4790974,9.2144884,"Via Bartolomeo Eustachi, 47, 20129 Milano MI, Italy",Via Bartolomeo Eustachi,47,20129,Milano,MI,Italy,Milano,0,4.4,270,1,0,japanese_restaurant,"['japanese_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_MODERATE,0,1,,+390274281260,[]
ChIJnxoOLWjqhkcRjTU1Gph0-7c,Mabe's Caffè,45.4932659,9.0772617,"Via Lucio Cornelio Silla, 141, 20153 Figino MI, Italy",Via Lucio Cornelio Silla,141,20153,Figino,MI,Italy,Figino,0,4.3,176,1,0,cafe,"['cafe', 'food', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,10,PRICE_LEVEL_INEXPENSIVE,0,1,,+393333258393,[]
ChIJnxxDRA7HhkcRt6tlFtCis8A,Lirico Bistrot,45.4614258,9.1918217,"Via Larga, 14, 20122 Milano MI, Italy",Via Larga,14,20122,Milano,MI,Italy,Milano,0,5.0,5,1,1,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,,1,1,teatroliricogiorgiogaber.it/apertivo-al-lirico,+393775903345,['low_review']
ChIJnxxoc1zBhkcR92Fn1p1doDM,Zero Milano,45.4659237,9.1663068,"Corso Magenta, 87, 20123 Milano MI, Italy",Corso Magenta,87,20123,Milano,MI,Italy,Milano,0,4.2,212,1,0,japanese_restaurant,"['japanese_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_VERY_EXPENSIVE,1,1,zero-milano.it,+390245474733,[]
ChIJnxxoc1zBhkcRI7J5xJST7S0,Pasticceria BIFFI,45.4659686,9.166089099999999,"Corso Magenta, 87, 20123 Milano MI, Italy",Corso Magenta,87,20123,Milano,MI,Italy,Milano,0,3.2,642,1,0,cake_shop,"['cake_shop', 'cafe', 'wholesaler', 'manufacturer', 'bakery', 'food_store', 'food', 'store', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,10,PRICE_LEVEL_EXPENSIVE,1,1,biffipasticceria.it,+390248006702,[]
ChIJny4CZAfJhkcRq6GvHYXbOWw,Deriva Bar idroscalo,45.4725129,9.294559099999999,"Via Circonvallazione Est, 11, 20090 Segrate MI, Italy",Via Circonvallazione Est,11,20090,,MI,Italy,Segrate,0,4.3,3,1,1,bar,"['bar', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,5,,0,0,,,['low_review']
ChIJny8ZNEnHhkcRHHwhbty9aic,Premiata Trattoria Arlati dal 1936,45.5181452,9.208610199999999,"Via Alberto Nota, 47, 20126 Milano MI, Italy",Via Alberto Nota,47,20126,Milano,MI,Italy,Milano,0,4.6,2411,1,0,restaurant,"['restaurant', 'italian_restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_EXPENSIVE,1,1,trattoriaarlati.it,+39026433327,[]
ChIJny8ZNEnHhkcRzwP8LcBYmgg,San Glicerio Uno,45.518203799999995,9.2083879,"Via S. Glicerio, 6, 20126 Milano MI, Italy",Via San Glicerio,6,20126,Milano,MI,Italy,Milano,0,4.5,1232,1,0,pizza_restaurant,"['pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_MODERATE,1,1,sangliceriouno.it,+39026424710,[]
ChIJny8bng7BhkcRAlh1X0ZLICQ,Amabile,45.4848177,9.1513483,"Viale Teodorico, 26, 20149 Milano MI, Italy",Viale Teodorico,26,20149,Milano,MI,Italy,Milano,0,4.3,2899,1,0,pizza_restaurant,"['pizza_restaurant', 'italian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_MODERATE,1,1,amabilegroup.it,+390233004234,[]
ChIJnyEBCc7BhkcRK9JOyB5n9aU,Kfc,45.5028606,9.181589599999999,"Via Carlo Imbonati, 52, 20159 Milano MI, Italy",Via Carlo Imbonati,52,20159,Milano,MI,Italy,Milano,0,3.6,196,1,0,fast_food_restaurant,"['fast_food_restaurant', 'family_restaurant', 'chicken_restaurant', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_INEXPENSIVE,1,1,kfc.it,+390286894061,[]
ChIJnyEoEKLGhkcRNTceiie2Hs4,Miba,45.4621651,9.2055815,"C.so di Porta Vittoria, 50, 20122 Milano MI, Italy",Corso di Porta Vittoria,50,20122,Milano,MI,Italy,Milano,0,,,0,0,bar,"['bar', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,0,,1,1,miba-srl.it,+390141271075,[]
ChIJnyLl4MPBhkcRBeZjvaozqns,Casa Bi Restaurant,45.478791799999996,9.157589,"Piazza Tre Torri, 20145 Milano MI, Italy",Piazza Tre Torri,,20145,Milano,MI,Italy,Milano,0,3.9,120,1,0,italian_restaurant,"['italian_restaurant', 'pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,,1,1,casabirestaurant.com,+393453703027,[]
ChIJnydrkcDFhkcRVrxBpkQcliY,Carpe Diem,45.4359471,9.2403651,"Via Bruno Cassinari, 1, 20138 Milano MI, Italy",Via Bruno Cassinari,1,20138,Milano,MI,Italy,Milano,0,3.9,1398,1,0,bar,"['bar', 'food', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,10,PRICE_LEVEL_MODERATE,1,1,instagram.com/carpe.diemlounge?igsh=MWZ5MDhvaGU0YW1l,+390236601873,[]
ChIJnygBCwDFhkcR1uxsY1z-VhY,Bar Tabacchi Crocetta,45.45630740000001,9.1956626,"Largo della Crocetta, 1, 20122 Milano MI, Italy",Largo della Crocetta,1,20122,Milano,MI,Italy,Milano,0,5.0,8,1,1,bar,"['bar', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,4,,0,1,,+390222228374,['low_review']
ChIJnzK6JkfChkcR8GDCZDkF3H8,Grill Antica Macelleria,45.443199199999995,9.113636,"Piazza Aristide Carabelli, 18, 20094 Corsico MI, Italy",Piazza Aristide Carabelli,18,20094,Corsico,MI,Italy,Corsico,0,4.2,581,1,0,restaurant,"['restaurant', 'wine_bar', 'bar', 'italian_restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_MODERATE,0,1,,+390236538882,[]
ChIJnzUcScjFhkcRRdEatWEKBe0,La Plancia,45.4371229,9.230673200000002,"Via Giovanni Battista Cassinis, 13, 20139 Milano MI, Italy",Via Giovanni Battista Cassinis,13,20139,Milano,MI,Italy,Milano,0,4.3,1119,1,0,seafood_restaurant,"['seafood_restaurant', 'pizza_restaurant', 'mediterranean_restaurant', 'italian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_MODERATE,1,1,laplancia.it,+39025390558,[]
ChIJnzbVfa_GhkcRG02Hvxw41Mo,Al Conte Ugolino da Marino,45.4643024,9.1944675,"P.za Cesare Beccaria, 6, 20122 Milano MI, Italy",Piazza Cesare Beccaria,6,20122,Milano,MI,Italy,Milano,0,4.3,847,1,0,restaurant,"['restaurant', 'italian_restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_EXPENSIVE,1,1,conteugolino.it,+3902876134,[]
ChIJnzodHu3HhkcRxxe9ophKK6U,Nàpiz' Milano,45.477646,9.198862499999999,"Viale Vittorio Veneto, 30, 20124 Milano MI, Italy",Viale Vittorio Veneto,30,20124,Milano,MI,Italy,Milano,0,4.7,4350,1,0,pizza_restaurant,"['pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_MODERATE,1,1,instagram.com/napiz.pizzeriamilano,+390239435143,[]
ChIJnzrsGCHHhkcR_IuSg6YrGbg,Enoteca La Botte Fatale,45.491892899999996,9.222624699999999,"Via Giuseppe Giacosa, 11, 20127 Milano MI, Italy",Via Giuseppe Giacosa,11,20127,Milano,MI,Italy,Milano,0,4.5,183,1,0,wine_bar,"['wine_bar', 'liquor_store', 'bar', 'food', 'point_of_interest', 'store', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,10,,0,1,,+390235988164,[]
ChIJnzwGmm3HhkcRFfJ--J9oBXg,CANTINE A MARE - Ristorante di Pesce,45.4692322,9.21848,"Via Carlo Goldoni, 58, 20129 Milano MI, Italy",Via Carlo Goldoni,58,20129,Milano,MI,Italy,Milano,0,4.8,437,1,0,seafood_restaurant,"['seafood_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,,1,1,cantinemilano.com/?site_source_name=gmbctam,+390289696018,[]
ChIJnzyvapXBhkcRC5BlLCgfErk,Politecnico di Milano - Edificio B24,45.5016853,9.1534,"Via Privata Codigoro, 7, 20156 Milano MI, Italy",Via Privata Codigoro,7,20156,Milano,MI,Italy,Milano,0,4.2,29,1,0,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,,0,0,,,[]
ChIJo-EWcF3ChkcRFVO048Nr2Yk,Sabor Catalán,45.434574999999995,9.105819,"Via Antonio Gramsci, 11, 20094 Corsico MI, Italy",Via Antonio Gramsci,11,20094,Corsico,MI,Italy,Corsico,0,4.3,1116,1,0,spanish_restaurant,"['spanish_restaurant', 'tapas_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_MODERATE,1,1,saborcatalan.com,+390249634019,[]
ChIJo-TZmt3GhkcRetH21wh4p-c,Pasticceria Nuova Brianza,45.487437,9.2138628,"Viale Brianza, 14/A, 20127 Milano MI, Italy",Viale Brianza,14/A,20127,Milano,MI,Italy,Milano,0,3.9,171,1,0,pastry_shop,"['pastry_shop', 'dessert_shop', 'confectionery', 'bakery', 'food_store', 'store', 'food', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,10,,0,1,,+39022827529,[]
ChIJo-WK2zXHhkcRhNtCvoZEzH8,Di viole di Liquirizia,45.475118699999996,9.2125643,"Via Achille Maiocchi, 9, 20129 Milano MI, Italy",Via Achille Maiocchi,9,20129,Milano,MI,Italy,Milano,0,,,0,0,pastry_shop,"['pastry_shop', 'dessert_shop', 'confectionery', 'bakery', 'food_store', 'store', 'food', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,0,,0,1,,+393488066293,[]
ChIJo-a7UCvPhkcREMoATgLOK4Q,Pan Caffé Dolce & Salato,45.413076,9.2755498,"Via Europa, 7/A, 20097 San Donato Milanese MI, Italy",Via Europa,7/A,20097,San Donato Milanese,MI,Italy,San Donato Milanese,0,3.6,11,1,0,cafe,"['cafe', 'food', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,4,,0,0,,,[]
ChIJo-dpPpPFhkcREZZ1D_4Ab2I,Pizza 024,45.451861199999996,9.2076663,"Via Gerolamo Tiraboschi, 1, 20135 Milano MI, Italy",Via Gerolamo Tiraboschi,1,20135,Milano,MI,Italy,Milano,0,5.0,100,1,0,pizza_restaurant,"['pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,,0,1,,+393385423525,[]
ChIJo0-FBafHhkcRf7fvDQsZZQo,Stella Marina,45.503685,9.245354599999999,"Via Palmanova, 147, 20132 Milano MI, Italy",Via Palmanova,147,20132,Milano,MI,Italy,Milano,0,4.0,605,1,0,restaurant,"['restaurant', 'pizza_restaurant', 'seafood_restaurant', 'mediterranean_restaurant', 'italian_restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_MODERATE,0,1,,+390239825176,[]
ChIJo0-KSqHqhkcRJJ0X_iwe1gw,Caffè Milano Bar,45.5263427,9.106076999999999,"Via Aquileia, 54, 20021 Baranzate MI, Italy",Via Aquileia,54,20021,Baranzate,MI,Italy,Baranzate,0,3.3,4,1,1,bar,"['bar', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,0,,0,0,,,['low_review']
ChIJo0-VAxjBhkcRXFM_SZCH2Pg,.Mod.,45.4884644,9.167775899999999,"Via Gran S. Bernardo, 6, 20154 Milano MI, Italy",Via Gran San Bernardo,6,20154,Milano,MI,Italy,Milano,0,,,0,0,bar,"['bar', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,0,CLOSED_TEMPORARILY,0,,0,1,,+393930999000,['not_operational']
ChIJo0P5e2zBhkcRK6y8ZOwMzbE,Wagyu Oh,45.482399699999995,9.1785672,"Via Bramante, 35, 20154 Milano MI, Italy",Via Bramante,35,20154,Milano,MI,Italy,Milano,0,4.5,2015,1,0,hot_pot_restaurant,"['hot_pot_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_MODERATE,1,1,wagyuoh.it,+393934916666,[]
ChIJo0aD0L_GhkcR-fNbSSV_XZk,Warsa Restaurant,45.47361,9.2094854,"Via Melzo, 16, 20129 Milano MI, Italy",Via Melzo,16,20129,Milano,MI,Italy,Milano,0,4.4,1503,1,0,ethiopian_restaurant,"['ethiopian_restaurant', 'vegetarian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_MODERATE,1,1,ristorantewarsa.com,+393343082993,[]
ChIJo0inUObDhkcR89mHa4ipuXQ,Trattoria Trinacria,45.452853999999995,9.16029,"Via Savona, 57, 20144 Milano MI, Italy",Via Savona,57,20144,Milano,MI,Italy,Milano,0,4.2,485,1,0,italian_restaurant,"['italian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_MODERATE,0,1,,+39024238250,[]
ChIJo10OeQnIhkcRcEqxJ_th7W8,Bramati Egle,45.493448199999996,9.2952882,"Via Achille Grandi, 24, 20054 Segrate MI, Italy",Via Achille Grandi,24,20054,Segrate,MI,Italy,Segrate,0,4.7,35,1,0,bakery,"['bakery', 'food_store', 'store', 'food', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,5,,0,1,,+39022132128,[]
ChIJo1FHXGDHhkcRaKpvHufKrk0,Kori d'Oro,45.478926799999996,9.2035757,"Via Felice Casati, 22, 20124 Milano MI, Italy",Via Felice Casati,22,20124,Milano,MI,Italy,Milano,0,4.5,49,1,0,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,,1,1,koridoro.com,+393533951997,[]
ChIJo1QwTYzHhkcRlFN9T60CGrI,Il Vinaccio,45.4644355,9.2279205,"Via Luisa Battistotti Sassi, 24, 20133 Milano MI, Italy",Via Luisa Battistotti Sassi,24,20133,Milano,MI,Italy,Milano,0,4.4,123,1,0,wine_bar,"['wine_bar', 'bar', 'food', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,10,,1,1,ilvinaccio.com,+390254075693,[]
ChIJo1mOcYXDhkcRDv3lTo-bgEs,Ristorante Il Ciclone 2,45.4337526,9.163966199999999,"Via S. Paolino, 2, 20142 Milano MI, Italy",Via San Paolino,2,20142,Milano,MI,Italy,Milano,0,3.9,94,1,0,restaurant,"['restaurant', 'kebab_shop', 'pizza_restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,6,PRICE_LEVEL_INEXPENSIVE,0,1,,+390284895322,[]
ChIJo1nRWcPBhkcRaKZcCsasslk,Il Vinaccio,45.4885357,9.1897059,"Via Garigliano, 5, 20159 Milano MI, Italy",Via Garigliano,5,20159,Milano,MI,Italy,Milano,0,4.6,91,1,0,wine_bar,"['wine_bar', 'bar', 'food', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,10,,1,1,ilvinaccio.com,+390251829685,[]
ChIJo275QgDDhkcRA8gcNzPCP-s,La Conca,45.4560326,9.176811899999999,"Via Galeazzo Alessi, 1, 20123 Milano MI, Italy",Via Galeazzo Alessi,1,20123,Milano,MI,Italy,Milano,0,4.7,131,1,0,bar,"['bar', 'banquet_hall', 'association_or_organization', 'event_venue', 'restaurant', 'food', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,10,,1,1,laconca.eu,+393757432762,[]
ChIJo2NDA0jEhkcRXKmHfizDIKY,Sir Sandwich cafè,45.43707200000001,9.210478,"Via Marco D'Agrate, 34, 20139 Milano MI, Italy",Via Marco D'Agrate,34,20139,Milano,MI,Italy,Milano,0,4.1,113,1,0,cafe,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,4,PRICE_LEVEL_INEXPENSIVE,0,1,,+390257404913,[]
ChIJo2SFLBvEhkcRte0Iwkq2B0s,"Trattoria ""Amici Miei""",45.4507648,9.1917226,"V.le Bligny, 36, 20136 Milano MI, Italy",Viale Bligny,36,20136,Milano,MI,Italy,Milano,0,4.0,2135,1,0,italian_restaurant,"['italian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_MODERATE,1,1,amicimieimilano.it,+390258321197,[]
ChIJo2a7DLLHhkcRxGm2CK0iOuw,Sublime Milano,45.4868185,9.192307,"Via Federico Confalonieri, 21, 20124 Milano MI, Italy",Via Federico Confalonieri,21,20124,Milano,MI,Italy,Milano,0,4.6,218,1,0,pizza_restaurant,"['pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,,1,1,sublimemilano.com,+390209955913,[]
ChIJo2hBNXLFhkcRc7MWl_k6fSQ,Drew Fabia Bar,45.4370421,9.196123799999999,"Via Giacomo Antonini, 58, 20141 Milano MI, Italy",Via Giacomo Antonini,58,20141,Milano,MI,Italy,Milano,0,,,0,0,bar,"['bar', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,0,CLOSED_TEMPORARILY,0,,0,0,,,['not_operational']
ChIJo2pI0wDHhkcRVzhFZjRNSs0,L’Angolo27 – Aperitivo Cimiano Milano,45.4965793,9.237969,"Via Monfalcone, 27, 20132 Milano MI, Italy",Via Monfalcone,27,20132,Milano,MI,Italy,Milano,0,4.6,593,1,0,cocktail_bar,"['cocktail_bar', 'coffee_shop', 'bistro', 'cafe', 'bar', 'food_store', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,10,PRICE_LEVEL_INEXPENSIVE,1,1,langolo27.it,+390245496735,[]
ChIJo2u6RkfBhkcRSvCCas6EMpM,George Lobster,45.469810599999995,9.1851892,"Via Ponte Vetero, 22, 20121 Milano MI, Italy",Via Ponte Vetero,22,20121,Milano,MI,Italy,Milano,0,4.2,94,1,0,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,,1,0,georgelobster.it,,[]
ChIJo2vHDVLBhkcRU2DYh7xgW90,Nuova Napoli,45.5125275,9.157674199999999,"Via Dante Chiasserini, 16, 20157 Milano MI, Italy",Via Dante Chiasserini,16,20157,Milano,MI,Italy,Milano,0,4.2,9,1,1,pizza_delivery,"['pizza_delivery', 'meal_delivery', 'food_delivery', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,,0,1,,+390238291489,['low_review']
ChIJo3Fnl1vBhkcRgz6E-DjUQ1s,Don’t Bite Me,45.482663699999996,9.1786797,"Via Bramante, 40, 20154 Milano MI, Italy",Via Bramante,40,20154,Milano,MI,Italy,Milano,0,,,0,0,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,0,,0,1,,+390249421142,[]
ChIJo3IWGEXDhkcR9v5n9dYLZDU,I Capatosta,45.3968049,9.148653,"Via Gran S. Bernardo, 20090 Assago MI, Italy",Via Gran San Bernardo,,20090,Rozzano,MI,Italy,Rozzano,0,3.9,2049,1,0,pizza_restaurant,"['pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_MODERATE,1,1,icapatosta.it,+39028257643,[]
ChIJo3Myon3BhkcR1-vQ6A98DHs,Mimì Gourmet,45.482139499999995,9.1827068,"Viale Pasubio, 16, 20154 Milano MI, Italy",Viale Pasubio,16,20154,Milano,MI,Italy,Milano,0,4.3,411,1,0,seafood_restaurant,"['seafood_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_MODERATE,1,1,mimigourmet.eu,+393332455629,[]
ChIJo3cmTgDBhkcR4islckcxP7Q,RISTORANTE CINESE POLIMI理工小馆,45.5033311,9.1612943,"Via Don Giuseppe Andreoli, 27, 20158 Milano MI, Italy",Via Don Giuseppe Andreoli,27,20158,Milano,MI,Italy,Milano,0,4.7,113,1,0,chinese_restaurant,"['chinese_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,,0,1,,+393313041209,[]
ChIJo3qiMzHEhkcR1gsYJwMWdQM,saltanet milano,45.4452394,9.213141,"C.so Lodi, 52, 20139 Milano MI, Italy",Corso Lodi,52,20139,Milano,MI,Italy,Milano,0,3.7,38,1,0,cafe,"['cafe', 'food', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,7,,0,1,,+390236699364,[]
ChIJo4RnFlnBhkcRfN0ZDXl4JRg,Tasdevin,45.4628994,9.182927099999999,"Via S. Maurilio, 24, 20123 Milano MI, Italy",Via San Maurilio,24,20123,Milano,MI,Italy,Milano,0,4.9,36,1,0,wine_bar,"['wine_bar', 'night_club', 'bar', 'food', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,10,,0,1,,+390209955560,[]
ChIJo4YeHqW4hkcR8tVcJ6VnoHI,Pizzeria San Giovanni 2,45.5394545,9.222615,"Via S. Denis, 191, 20099 Sesto San Giovanni MI, Italy",Via S. Denis,191,20099,Sesto San Giovanni,MI,Italy,Sesto San Giovanni,0,4.1,516,1,0,pizza_restaurant,"['pizza_restaurant', 'seafood_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_INEXPENSIVE,1,1,sangiovanni2.com,+39022421265,[]
ChIJo4rohezGhkcRHZ6K_OnXbow,Bar Basso,45.476783999999995,9.217543,"Via Plinio, 39, 20020 Milano MI, Italy",Via Plinio,39,20020,Milano,MI,Italy,Milano,0,3.7,3524,1,0,bar,"['bar', 'cocktail_bar', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,10,PRICE_LEVEL_EXPENSIVE,1,1,barbasso.com,+390229400580,[]
ChIJo52wEwDBhkcRNvhKEC7HjRc,Pizzeria Dolce & Piccante,45.5149909,9.1942805,"Via Monte Rotondo, 3, 20162 Milano MI, Italy",Via Monte Rotondo,3,20162,Milano,MI,Italy,Milano,0,4.8,5,1,1,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,,1,1,pizzeriadolceepiccante.it,+39026426999,['low_review']
ChIJo54WCg3BhkcRvyPQrMLiYKk,Denis Milano Moscova,45.477167900000005,9.1853898,"Via Statuto, 16, 20121 Milano MI, Italy",Via Statuto,16,20121,Milano,MI,Italy,Milano,0,4.4,1927,1,0,pizza_restaurant,"['pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_MODERATE,1,1,denispizza.it,+393757988835,[]
ChIJo5CGMOLAhkcRIGVvTXj2Dns,Rambo,45.4998491,9.165136,"Piazza Schiavone, 6, 20158 Milano MI, Italy",Piazza Schiavone,6,20158,Milano,MI,Italy,Milano,0,4.2,191,1,0,meal_takeaway,"['meal_delivery', 'pizza_restaurant', 'meal_takeaway', 'food_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_INEXPENSIVE,0,1,,+390239317500,[]
ChIJo5T78zbBhkcRHelgImm04ho,My Kimchi,45.4803544,9.1812858,"Viale Montello, 9, 20154 Milano MI, Italy",Viale Montello,9,20154,Milano,MI,Italy,Milano,0,4.0,1144,1,0,korean_restaurant,"['korean_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_INEXPENSIVE,0,1,,+390249524163,[]
ChIJo5WRUrvHhkcRMNO2Zd9r4Vw,Risus - Risotteria Contemporanea,45.477060200000004,9.2021558,"Via Panfilo Castaldi, 20, 20124 Milano MI, Italy",Via Panfilo Castaldi,20,20124,Milano,MI,Italy,Milano,0,4.6,359,1,0,italian_restaurant,"['italian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_MODERATE,1,1,risus.family,+390270012181,[]
ChIJo5trX_7phkcRHfNAtm2JRcY,Cris Bar,45.4628722,9.0873335,"Piazza Anita Garibaldi, 9, 20153 Milano MI, Italy",Piazza Anita Garibaldi,9,20153,Milano,MI,Italy,Milano,0,4.4,7,1,1,bar,"['bar', 'point_of_interest', 'establishment']",cafe_bar_bakery,1,1,OPERATIONAL,3,,0,0,,,['low_review']
ChIJo6GfPdLBhkcRZlDBfi622eE,Hamerica’s Ticinese zona Colonne,45.4596672,9.1809745,"Corso di Porta Ticinese, 6, 20123 Milano MI, Italy",Corso di Porta Ticinese,6,20123,Milano,MI,Italy,Milano,0,4.3,1926,1,0,hamburger_restaurant,"['hamburger_restaurant', 'american_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,PRICE_LEVEL_MODERATE,1,1,hamericas.com,+390289420241,[]
ChIJo6LPu5TGhkcRDMVXOkL_lX8,Burgez,45.4742147,9.2150147,"Via Bartolomeo Eustachi, 8, 20129 Milano MI, Italy",Via Bartolomeo Eustachi,8,20129,Milano,MI,Italy,Milano,0,4.0,689,1,0,fast_food_restaurant,"['fast_food_restaurant', 'hamburger_restaurant', 'halal_restaurant', 'hot_dog_restaurant', 'vegetarian_restaurant', 'american_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,1,1,OPERATIONAL,10,,1,1,burgez.com,+390229510996,[]
